adapter,vf_merge_level,elapsed_s,returncode,timed_out,pass_observed,pass_attempts,affected,affected_attempts,changed_diff_lines_max,vector_functions_before_max,vector_functions_after_max,before_sha256,after_sha256,ub_reported_bits,ub_bits,ub_bytes,ub_kib,ub_line_observed,diagnostic
triton.language.debug_barrier.ttadapter,1,0.044226,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.debug_barrier.ttadapter,2,0.031825,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.device_assert.ttadapter,0,0.025994,1,False,False,0,False,0,0,0,0,,,512,512,64,0.0625,True,
triton.language.device_assert.ttadapter,1,0.027078,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,512,512,64,0.0625,True,
triton.language.device_assert.ttadapter,2,0.029231,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,512,512,64,0.0625,True,
triton.language.device_print.ttadapter,0,0.030249,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.device_print.ttadapter,1,0.032969,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.device_print.ttadapter,2,0.028988,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.div_rn.ttadapter,0,0.031361,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,
triton.language.div_rn.ttadapter,1,0.04428,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.div_rn.ttadapter,2,0.033247,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.dot.ttadapter,0,0.031679,1,False,False,0,False,0,0,0,0,,,,,,,False,
triton.language.dot.ttadapter,1,0.036344,1,False,True,1,False,0,0,0,0,6f85a996f621466c83d1f13f745eb2d25c51b88480ff188f0a3ac09ecb361562,6f85a996f621466c83d1f13f745eb2d25c51b88480ff188f0a3ac09ecb361562,,,,,False,
triton.language.dot.ttadapter,2,0.037154,1,False,True,1,False,0,0,0,0,6f85a996f621466c83d1f13f745eb2d25c51b88480ff188f0a3ac09ecb361562,6f85a996f621466c83d1f13f745eb2d25c51b88480ff188f0a3ac09ecb361562,,,,,False,
triton.language.dot_scaled.ttadapter,0,0.044945,1,False,False,0,False,0,0,0,0,,,60160,60160,7520,7.34375,True,
triton.language.dot_scaled.ttadapter,1,0.064495,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,60160,60160,7520,7.34375,True,
triton.language.dot_scaled.ttadapter,2,0.061383,1,False,True,1,False,0,0,0,0,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,b13e5d9a414155c595e3990a6d37df90c7f8ab614c1afd86be7b0831d43fd135,60160,60160,7520,7.34375,True,
triton.language.eq.ttadapter,0,0.035775,1,False,False,0,False,0,0,0,0,,,2560,2560,320,0.3125,True,
triton.language.eq.ttadapter,1,0.038654,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2560,2560,320,0.3125,True,
triton.language.eq.ttadapter,2,0.043834,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2560,2560,320,0.3125,True,
triton.language.erf.ttadapter,0,0.041078,1,False,False,0,False,0,0,0,0,,,6144,6144,768,0.75,True,
triton.language.erf.ttadapter,1,0.047517,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,6144,6144,768,0.75,True,
triton.language.erf.ttadapter,2,0.050465,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,6144,6144,768,0.75,True,
triton.language.exp.ttadapter,0,0.040495,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.exp.ttadapter,1,0.030184,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.exp.ttadapter,2,0.037285,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.exp2.ttadapter,0,0.028976,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.exp2.ttadapter,1,0.0477,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.exp2.ttadapter,2,0.029885,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.expand_dims.ttadapter,0,0.029148,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.expand_dims.ttadapter,1,0.036092,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.expand_dims.ttadapter,2,0.037646,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.extra.cann.extension.extract_slice.ttadapter,0,0.030312,1,False,False,0,False,0,0,0,0,,,65536,65536,8192,8.0,True,
triton.language.extra.cann.extension.extract_slice.ttadapter,1,0.035129,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,65536,65536,8192,8.0,True,
triton.language.extra.cann.extension.extract_slice.ttadapter,2,0.035157,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,65536,65536,8192,8.0,True,
triton.language.extra.cann.extension.gather_out_to_ub.ttadapter,0,0.021116,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.gather_out_to_ub.HHumwf.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.gather_out_to_ub.ttadapter,1,0.025898,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.gather_out_to_ub.HHumwf.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.gather_out_to_ub.ttadapter,2,0.022538,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.gather_out_to_ub.HHumwf.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.get_element.ttadapter,0,0.037292,1,False,False,0,False,0,0,0,0,,,10496,10496,1312,1.28125,True,
triton.language.extra.cann.extension.get_element.ttadapter,1,0.038586,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,10496,10496,1312,1.28125,True,
triton.language.extra.cann.extension.get_element.ttadapter,2,0.043558,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,10496,10496,1312,1.28125,True,
triton.language.extra.cann.extension.index_put.ttadapter,0,0.020232,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.index_put.4N6nL6.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.index_put.ttadapter,1,0.021948,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.index_put.4N6nL6.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.index_put.ttadapter,2,0.018811,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.index_put.4N6nL6.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.insert_slice.ttadapter,0,0.043632,1,False,False,0,False,0,0,0,0,,,1056768,1056768,132096,129.0,True,
triton.language.extra.cann.extension.insert_slice.ttadapter,1,0.051447,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1056768,1056768,132096,129.0,True,
triton.language.extra.cann.extension.insert_slice.ttadapter,2,0.046491,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1056768,1056768,132096,129.0,True,
triton.language.extra.cann.extension.parallel.ttadapter,0,0.031136,1,False,False,0,False,0,0,0,0,,,524288,524288,65536,64.0,True,
triton.language.extra.cann.extension.parallel.ttadapter,1,0.029107,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,524288,524288,65536,64.0,True,
triton.language.extra.cann.extension.parallel.ttadapter,2,0.032577,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,524288,524288,65536,64.0,True,
triton.language.extra.cann.extension.scatter_ub_to_out.ttadapter,0,0.022549,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.scatter_ub_to_out.EemUpR.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.scatter_ub_to_out.ttadapter,1,0.020325,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.scatter_ub_to_out.EemUpR.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.scatter_ub_to_out.ttadapter,2,0.024413,1,False,False,0,False,0,0,0,0,,,,,,,False,"loc(""/tmp/triton.language.extra.cann.extension.scatter_ub_to_out.EemUpR.py"":9:0): error: Failed to run BiShengHIR pipeline"
triton.language.extra.cann.extension.sort.ttadapter,0,0.025065,1,False,False,0,False,0,0,0,0,,,16384,16384,2048,2.0,True,
triton.language.extra.cann.extension.sort.ttadapter,1,0.038206,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16384,16384,2048,2.0,True,
triton.language.extra.cann.extension.sort.ttadapter,2,0.030936,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16384,16384,2048,2.0,True,
triton.language.extra.cann.extension.sync_block_all.ttadapter,0,0.025105,1,False,False,0,False,0,0,0,0,,,,,,,False,
triton.language.extra.cann.extension.sync_block_all.ttadapter,1,0.026634,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,,,,,False,
triton.language.extra.cann.extension.sync_block_all.ttadapter,2,0.036929,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,,,,,False,
triton.language.fdiv.ttadapter,0,0.031678,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,
triton.language.fdiv.ttadapter,1,0.033703,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.fdiv.ttadapter,2,0.034208,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.flip.ttadapter,0,0.060673,1,False,False,0,False,0,0,0,0,,,1182976,1182976,147872,144.40625,True,
triton.language.flip.ttadapter,1,0.070274,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1182976,1182976,147872,144.40625,True,
triton.language.flip.ttadapter,2,0.061411,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1182976,1182976,147872,144.40625,True,
triton.language.floor.ttadapter,0,0.035334,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.floor.ttadapter,1,0.033265,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.floor.ttadapter,2,0.04605,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.fma.ttadapter,0,0.033114,1,False,False,0,False,0,0,0,0,,,4096,4096,512,0.5,True,
triton.language.fma.ttadapter,1,0.036482,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4096,4096,512,0.5,True,
triton.language.fma.ttadapter,2,0.038245,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,4096,4096,512,0.5,True,
triton.language.full.ttadapter,0,0.030097,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.full.ttadapter,1,0.030921,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.full.ttadapter,2,0.037872,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.gather.ttadapter,0,0.02871,1,False,False,0,False,0,0,0,0,,,512,512,64,0.0625,True,
triton.language.gather.ttadapter,1,0.030341,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,512,512,64,0.0625,True,
triton.language.gather.ttadapter,2,0.04479,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,512,512,64,0.0625,True,
triton.language.ge.ttadapter,0,0.034462,1,False,False,0,False,0,0,0,0,,,5120,5120,640,0.625,True,
triton.language.ge.ttadapter,1,0.036923,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,5120,5120,640,0.625,True,
triton.language.ge.ttadapter,2,0.029686,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,5120,5120,640,0.625,True,
triton.language.gt.ttadapter,0,0.031883,1,False,False,0,False,0,0,0,0,,,5120,5120,640,0.625,True,
triton.language.gt.ttadapter,1,0.028585,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,5120,5120,640,0.625,True,
triton.language.gt.ttadapter,2,0.034163,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,5120,5120,640,0.625,True,
triton.language.histogram.ttadapter,0,0.030814,1,False,False,0,False,0,0,0,0,,,65536,65536,8192,8.0,True,
triton.language.histogram.ttadapter,1,0.031881,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,65536,65536,8192,8.0,True,
triton.language.histogram.ttadapter,2,0.034996,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,65536,65536,8192,8.0,True,
triton.language.index_select_simd.ttadapter,0,0.03468,1,False,False,0,False,0,0,0,0,,,512,512,64,0.0625,True,
triton.language.index_select_simd.ttadapter,1,0.039485,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,512,512,64,0.0625,True,
triton.language.index_select_simd.ttadapter,2,0.039187,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,512,512,64,0.0625,True,
triton.language.inline_asm_elementwise.ttadapter,0,0.163729,1,False,False,0,False,0,0,0,0,,,16384,16384,2048,2.0,True,
triton.language.inline_asm_elementwise.ttadapter,1,0.203924,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16384,16384,2048,2.0,True,
triton.language.inline_asm_elementwise.ttadapter,2,0.231601,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,16384,16384,2048,2.0,True,
triton.language.interleave.ttadapter,0,0.024968,1,False,False,0,False,0,0,0,0,,,1024,1024,128,0.125,True,
triton.language.interleave.ttadapter,1,0.030302,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.interleave.ttadapter,2,0.030228,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.invert.ttadapter,0,0.030473,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.invert.ttadapter,1,0.044594,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.invert.ttadapter,2,0.030517,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.join.ttadapter,0,0.031949,1,False,False,0,False,0,0,0,0,,,1024,1024,128,0.125,True,
triton.language.join.ttadapter,1,0.041576,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.join.ttadapter,2,0.037768,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,1024,1024,128,0.125,True,
triton.language.le.ttadapter,0,0.026769,1,False,False,0,False,0,0,0,0,,,5120,5120,640,0.625,True,
triton.language.le.ttadapter,1,0.032846,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,5120,5120,640,0.625,True,
triton.language.le.ttadapter,2,0.038058,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,5120,5120,640,0.625,True,
triton.language.load.ttadapter,0,0.03354,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.load.ttadapter,1,0.030313,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.load.ttadapter,2,0.035892,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.load_tensor_descriptor.ttadapter,0,0.03361,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.load_tensor_descriptor.ttadapter,1,0.04187,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.load_tensor_descriptor.ttadapter,2,0.044221,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.log.ttadapter,0,0.035675,1,False,False,0,False,0,0,0,0,,,0,,,,True,
triton.language.log.ttadapter,1,0.033377,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.log.ttadapter,2,0.032682,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,0,,,,True,
triton.language.log2.ttadapter,0,0.041555,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,
triton.language.log2.ttadapter,1,0.039371,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.log2.ttadapter,2,0.037837,1,False,True,1,False,0,0,0,0,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,40fbbb5f98d37d00eb7503779081463032a57a40c8c7aea93d4e3fd7c7b88ae8,2048,2048,256,0.25,True,
triton.language.logical_and.ttadapter,0,0.034486,1,False,False,0,False,0,0,0,0,,,5120,5120,640,0.625,True,
