adapter,vf_merge_level,elapsed_s,returncode,timed_out,pass_observed,pass_attempts,affected,affected_attempts,changed_diff_lines_max,vector_functions_before_max,vector_functions_after_max,before_sha256,after_sha256,ub_reported_bits,ub_bits,ub_bytes,ub_kib,ub_line_observed,diagnostic
triton.language.broadcast_to.ttadapter,1,0.057594,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4608,4608,576,0.5625,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.broadcast_to.ttadapter,2,0.054548,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4608,4608,576,0.5625,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cast.ttadapter,0,0.037002,1,False,False,0,False,0,0,0,0,,,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cast.ttadapter,1,0.047948,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cast.ttadapter,2,0.047904,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cat.ttadapter,0,0.034199,1,False,False,0,False,0,0,0,0,,,1024,1024,128,0.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cat.ttadapter,1,0.041655,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,1024,1024,128,0.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cat.ttadapter,2,0.038936,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,1024,1024,128,0.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cdiv.ttadapter,0,0.048166,1,False,False,0,False,0,0,0,0,,,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cdiv.ttadapter,1,0.059942,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cdiv.ttadapter,2,0.050917,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.ceil.ttadapter,0,0.054021,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.ceil.ttadapter,1,0.057459,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.ceil.ttadapter,2,0.04775,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.clamp.ttadapter,0,0.059245,1,False,False,0,False,0,0,0,0,,,3072,3072,384,0.375,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.clamp.ttadapter,1,0.055337,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,3072,3072,384,0.375,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.clamp.ttadapter,2,0.067455,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,3072,3072,384,0.375,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cos.ttadapter,0,0.059735,1,False,False,0,False,0,0,0,0,,,12288,12288,1536,1.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cos.ttadapter,1,0.080431,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,12288,12288,1536,1.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cos.ttadapter,2,0.05984,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,12288,12288,1536,1.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cumprod.ttadapter,0,0.037345,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cumprod.ttadapter,1,0.040539,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cumprod.ttadapter,2,0.036693,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cumsum.ttadapter,0,0.033781,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cumsum.ttadapter,1,0.037898,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.cumsum.ttadapter,2,0.042642,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.debug_barrier.ttadapter,0,0.046384,1,False,False,0,False,0,0,0,0,,,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.debug_barrier.ttadapter,1,0.049384,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.debug_barrier.ttadapter,2,0.049964,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.device_assert.ttadapter,0,0.041257,1,False,False,0,False,0,0,0,0,,,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.device_assert.ttadapter,1,0.037243,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.device_assert.ttadapter,2,0.046116,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.device_print.ttadapter,0,0.034963,1,False,False,0,False,0,0,0,0,,,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.device_print.ttadapter,1,0.033928,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.device_print.ttadapter,2,0.044397,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.div_rn.ttadapter,0,0.050181,1,False,False,0,False,0,0,0,0,,,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.div_rn.ttadapter,1,0.054859,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.div_rn.ttadapter,2,0.040711,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.dot.ttadapter,0,0.036608,1,False,False,0,False,0,0,0,0,,,,,,,False,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.dot.ttadapter,1,0.04289,1,False,True,1,False,0,0,0,0,0910d9e5788bab2d7e4753f2d12b97f8d93df500ea19717e98c54f89bc006f11,0910d9e5788bab2d7e4753f2d12b97f8d93df500ea19717e98c54f89bc006f11,,,,,False,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.dot.ttadapter,2,0.046304,1,False,True,1,False,0,0,0,0,0910d9e5788bab2d7e4753f2d12b97f8d93df500ea19717e98c54f89bc006f11,0910d9e5788bab2d7e4753f2d12b97f8d93df500ea19717e98c54f89bc006f11,,,,,False,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.dot_scaled.ttadapter,0,0.101949,1,False,False,0,False,0,0,0,0,,,25600,25600,3200,3.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.dot_scaled.ttadapter,1,0.098477,1,False,True,1,False,0,0,0,0,75786cb3f9e2ec5e3f8b18a5b7a4f90726cf39ff74194108b8238f2414c914b5,75786cb3f9e2ec5e3f8b18a5b7a4f90726cf39ff74194108b8238f2414c914b5,25600,25600,3200,3.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.dot_scaled.ttadapter,2,0.103636,1,False,True,1,False,0,0,0,0,75786cb3f9e2ec5e3f8b18a5b7a4f90726cf39ff74194108b8238f2414c914b5,75786cb3f9e2ec5e3f8b18a5b7a4f90726cf39ff74194108b8238f2414c914b5,25600,25600,3200,3.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.eq.ttadapter,0,0.052502,1,False,False,0,False,0,0,0,0,,,2304,2304,288,0.28125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.eq.ttadapter,1,0.070224,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2304,2304,288,0.28125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.eq.ttadapter,2,0.056978,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2304,2304,288,0.28125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.erf.ttadapter,0,0.05221,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.erf.ttadapter,1,0.058637,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.erf.ttadapter,2,0.051703,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.exp.ttadapter,0,0.052866,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.exp.ttadapter,1,0.049469,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.exp.ttadapter,2,0.049858,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.exp2.ttadapter,0,0.048946,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.exp2.ttadapter,1,0.044386,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.exp2.ttadapter,2,0.040438,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.expand_dims.ttadapter,0,0.039992,1,False,False,0,False,0,0,0,0,,,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.expand_dims.ttadapter,1,0.032481,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.expand_dims.ttadapter,2,0.033074,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,256,256,32,0.03125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.extract_slice.ttadapter,0,0.069547,1,False,False,0,False,0,0,0,0,,,66560,66560,8320,8.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.extract_slice.ttadapter,1,0.066091,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,66560,66560,8320,8.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.extract_slice.ttadapter,2,0.052228,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,66560,66560,8320,8.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.gather_out_to_ub.ttadapter,0,0.068462,-6,False,False,0,False,0,0,0,0,,,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.gather_out_to_ub.ttadapter,1,0.073921,-6,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.gather_out_to_ub.ttadapter,2,0.079178,-6,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.get_element.ttadapter,0,0.056922,1,False,False,0,False,0,0,0,0,,,177920,177920,22240,21.71875,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.get_element.ttadapter,1,0.05586,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,177920,177920,22240,21.71875,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.get_element.ttadapter,2,0.072354,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,177920,177920,22240,21.71875,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.index_put.ttadapter,0,0.073606,-6,False,False,0,False,0,0,0,0,,,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.index_put.ttadapter,1,0.085274,-6,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.index_put.ttadapter,2,0.072249,-6,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.insert_slice.ttadapter,0,0.063326,1,False,False,0,False,0,0,0,0,,,99328,99328,12416,12.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.insert_slice.ttadapter,1,0.091948,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,99328,99328,12416,12.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.insert_slice.ttadapter,2,0.061759,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,99328,99328,12416,12.125,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.parallel.ttadapter,0,0.04308,1,False,False,0,False,0,0,0,0,,,786432,786432,98304,96.0,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.parallel.ttadapter,1,0.055395,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,786432,786432,98304,96.0,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.parallel.ttadapter,2,0.044575,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,786432,786432,98304,96.0,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.scatter_ub_to_out.ttadapter,0,0.082683,-6,False,False,0,False,0,0,0,0,,,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.scatter_ub_to_out.ttadapter,1,0.073257,-6,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.scatter_ub_to_out.ttadapter,2,0.074568,-6,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,LLVM ERROR: Failed to obtain op buffer shape size which should be static.
triton.language.extra.cann.extension.sort.ttadapter,0,0.033078,1,False,False,0,False,0,0,0,0,,,21504,21504,2688,2.625,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.sort.ttadapter,1,0.03406,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,21504,21504,2688,2.625,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.sort.ttadapter,2,0.043491,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,21504,21504,2688,2.625,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.sync_block_all.ttadapter,0,0.037475,1,False,False,0,False,0,0,0,0,,,,,,,False,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.sync_block_all.ttadapter,1,0.041274,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.extra.cann.extension.sync_block_all.ttadapter,2,0.043854,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,,,,,False,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.fdiv.ttadapter,0,0.051835,1,False,False,0,False,0,0,0,0,,,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.fdiv.ttadapter,1,0.059404,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.fdiv.ttadapter,2,0.057116,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,4096,4096,512,0.5,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.flip.ttadapter,0,0.159117,1,False,False,0,False,0,0,0,0,,,196608,196608,24576,24.0,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.flip.ttadapter,1,0.172495,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,196608,196608,24576,24.0,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.flip.ttadapter,2,0.155471,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,196608,196608,24576,24.0,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.floor.ttadapter,0,0.0468,1,False,False,0,False,0,0,0,0,,,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.floor.ttadapter,1,0.041528,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.floor.ttadapter,2,0.043439,1,False,True,1,False,0,0,0,0,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,84ceab258f568ecb023a1b1ab60acb7a1c304b7bc0628f4eca92b063cb91d2d1,2048,2048,256,0.25,True,[ERROR] Failed to run BiShengIR regbase pipeline
triton.language.fma.ttadapter,0,0.053368,1,False,False,0,False,0,0,0,0,,,6144,6144,768,0.75,True,[ERROR] Failed to run BiShengIR regbase pipeline
